Year,Wine ID,User Rating,Note,CreatedAt,Winery,Wine,Rating,num_review
2018,1151644,4.0,"Cor rubi denso, indício de untuoso. Nariz rico, chocolate, fruta madura, algo fresco, especiaria. Corpo cheio, bastante volume, taninos marcantes com acidez que indica a jovialidade, frescura, frutos muito bem tratados. Final longo ",2018-12-06T22:13:49.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Люблю Португалию за такую стилистику полнотелых, сочных вин. Вишня, пряности, ваниль, сигарная коробка, лакрица и чернослив в ароматике, насыщенное тело, умеренная терпкость и кислотность, прекрасно сбалансированное. Отлично сочетается с блюдами средиземноморской кухни, паштетами, выдержанными сырами.",2022-05-05T07:55:01.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"um vinho tinto muito bom comprado em supermercado aqui no Porto, para tomar no quarto do hotel à noite. Bem redondinho, com taninos macios, bastante equilibrado, aveludado. Chocolate, canela, frutas negras, pimenta.    Vinho excelente em um supermercado, incrível! ",2018-11-11T22:05:33.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Very different wine tonight; a gift from a friend. This wine is tight. Colour is ink black. Nose is highly alcoholic and sharp. Long legs. Taste was shut in, somewhat disappointed. BUT the aftertaste exploded and came to life with black cherry, liquorish and a lovely extended warm feeling. After half an hour, the wine opened up, but it was still tight. Parker gave it a 94. Still wondering if I missed something. My only thought: maybe still way too young?",2020-05-01T02:14:40.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"🍾Tipo bordalesa com rótulo simples e com contra-rótulo contendo pouca informaçãoℹ️
🍇40%Touriga Nacional, 30%Tinta Roriz e 30%Touriga Franca com metade do lote a estagiar 8 meses em aço inox e a outra metade estagiou em barricas de carvalho 🇫🇷 e 🇺🇸
👁Cor rubi intensa.
👃Nariz muito fresco e aromático com notas📝de fruta preta e silvestre, apresenta ainda leve tostado e notas📝de esteva.
👅Na boca👄tem taninos firmes e suaves, muita fruta preta, notas📝de especiarias e um☝️final longo👌.Bebido no dia 16 de Março de 2020🍷",2020-03-17T14:27:48.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Um excelente vinho. 93 pontos do Robert Parker, vale o que o que vale. Vinho com muita força. Cor sangue de boi, aroma intenso, fruta com sal marinho, emoldurada por madeira suave e um toque final com pimenta preta. Não é o melhor vinho do mundo mas é um grande vinho para que gosta de vinhos fortes e com Alma",2021-02-16T16:14:32.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,@[1|17032446|Júlia Andrade],2019-08-13T20:05:06.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,3.5, oak cherry vanilla licorice plum chocolate blackberry black fruit dark fruit black cherry minerals strawberry violet raspberry blueberry,2019-08-29T10:01:45.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Full bodied, nice flavour, no aftertaste.",2020-12-01T01:00:40.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,plum cherry chocolate,2022-07-25T21:17:24.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Full body white,2021-08-22T11:01:32.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Round, chocolate, oak
Good value for money",2020-01-28T18:10:37.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Easy going house wine. Dark red fruits and taste of  plum blackberry dark chocolate,2020-12-16T10:40:22.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Great wine.  Hints of cherries.  ,2022-01-07T23:57:51.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Lovely Ruby colour. Spiciness from tourists nacional on point.,2022-08-30T22:12:21.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0, oak cherry plum vanilla blackberry,2021-12-21T17:57:40.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Big gull round mouthfeel.Great complexity,2019-06-15T22:13:19.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,5.0,Cola cherry plum really mild tannins,2021-05-19T10:22:36.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.5,"Excelente vinho, muito equilibrado, suave, sedoso. Excelente",2022-04-24T21:19:20.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.5,"Extraordinário, sobretudo para o preço. Recomendo.",2020-04-26T16:48:21.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Strutturato, corposo e robusto con i suoi 14,5 gradi ben bilanciati. Vino di personalità dal carattere deciso. Ottimo compagno con carne alla griglia in quel di Porto. Ben fatto! 4+",2020-02-25T20:12:39.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Apresenta uma cor violeta. Com pernas marcadas, a mostrar os 14%. No nariz fruta preta, amora. Na boca é complexo, e amadeirado. Com notas de uma acidez moderada e um final de boca persistente. ",2021-04-11T19:20:41.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Prova no "" restaurante Santa luzia em Manteigas"". Bem hajam...Excelente douro... as 4 castas típicas... óptimos taninos... Frutado , lagrima curta e expressiva  encorpado... final longo... 17/20",2021-07-17T20:50:13.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Adoro este vinho, mas esta safra apresenta um teor álcoolico acima da média, vinho doce, cor rubi intensa, aroma a frutos negros, acidez ligeiramente equilibrada, com final persistente .",2021-11-21T16:54:29.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Um vinho que vai mantendo a sua qualidade ao longo dos anos.
Uma aposta segura.
Fruta vermelha madura e madeira bem integrada.
Final prolongado ",2018-09-16T19:51:09.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"blemd de tinta roriz , touriga franca e touriga nacional.  frutado bom corpo e no nariz cassis. otima relação qualidade preço",2014-01-12T04:43:15.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"De belles notes de cuit et de cassis au nez. Souple en bouche, peu de persistance, mais sur le fruit rouge intensément. Bon vin ",2016-10-01T06:12:05.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Duriense jovem de boa qualidade e fácil de beber. Longínquas notas florais,  estrutura leve e equilibrada. Na boca é sedoso e fugaz. 91",2015-06-12T05:11:36.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Rubi. Notas de frutas vermelhas com toques mentolados. Taninos macios com bom corpo e acidez muito boa. Persistência grande. Ótimo custo benefício.,2017-08-19T12:29:49.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Um branco leve, frutado e madeirado, mineral. Desce suave. Apresenta-se com boa presença. Uma boa mostra de um português branco do Douro.",2013-10-02T23:31:36.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Coloração vermelha opaca, de grande intensidade e aroma, fresco e complexo. Um dos melhores vinhos Portugueses que já tomei!! Excelente vinho 🍷 ",2018-05-10T00:11:10.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,3.7,"3,7⭐Entry level red from CARM, quite nice.
🍇T. Nacional, Tinta Roriz, T. Franca.
👀Dark garnet. Abundant and slow tears.
👃Intense and pleasant with red fruit, cherry, licorice, prune.
👅Balanced, medium-full body, on the dry side. Robust and strong tannins and medium acidity.
🏁Medium-long finish, some astringency (which downed it a bit for me) , cherry and a hint of vanilla on the aftertaste.
🗒️Got it a few degrees above recommended temperature, but I think it actually delivered more that way.🤔",2021-10-16T21:35:24.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,3.7,"It has good aromas and flavors of fresh fruit (black and red fruit). Pleasant slight bitter (black chocolate?).
Full-bodied. Medium-dry but quite sweet. Violet / ruby color. Hot profile.
In the sensory dimension, it`s a pleasant wine from Douro.
On the non-sensory level, the label reveals the presence of sulfites and 14% ABV, an alcoholic value, which I consider high for a meal and therefore a somewhat ungastronomic aspect. A return to classic wines with lower alcohol levels is essential.
",2020-11-09T08:22:45.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,3.5,"Deep blackberry red in the glass with long languorous legs. On the nose, notes of cinnamon and chocolate. More cinnamon when tasting along with light tannins and some black cherry fruit...it doesn’t last however and the lack of structure drops this below 4 stars for me...",2021-01-30T15:52:36.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.5,"Well deserved 4.5. Very good wine! Elegant masterpiece of Portuguese winemaker. Aroma of cherry, smoke, vanilla and some violet 
Palate ; full body, medium acidity, a lot of delicate tannins. Complexed structure Cherry, vanilla, chocolate, some smoke and some pepper. Fantastic summary of a nice evening ",2021-05-20T18:53:01.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,4.0 Color bonito rubi oscuro. En boca mucha cereza madura y pimienta negra. Bastamtes taninos y media acidez,2022-01-20T20:19:51.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Bom vinho ,2019-02-21T18:48:58.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Top ,2020-02-02T02:10:33.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Vermelho opaco de grande intensidade aromática, muito fresco e complexo. Aromas de frutos silvestres com notas florais. Na boca é encorpado, fresco e frutado com final longo!",2019-02-14T23:56:57.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Muito bom,2020-04-01T12:38:25.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Belo vinho! Encorpado excelente fruta. Potencial de guarda ,2019-07-01T15:37:20.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,5,2020-07-31T18:28:04.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,.,2020-09-14T14:09:24.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Top, very good, tasty, with soul, one of the best Portuguese red wines!",2018-08-28T22:15:58.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Un polivarietal de tintas do Douro portugués fantástico ,2019-11-16T21:55:52.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Bom,2019-10-10T12:44:46.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Espectacular. Intenso sabroso. Regalado por Rita y Teresa Adragao. Es el Gran reserva 50€ ,2020-10-09T13:12:25.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Não falha ,2020-11-11T22:24:18.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,85/100,2020-11-21T15:29:02.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Top!,2021-01-28T21:53:53.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Quente e saboroso . Um pouco ácido ao início , com um bom toque final . Escuro e com toques de frutos vermelhos.

Hot and tasty. A bit acid by with a good end. Dark with red fruits flavour ",2019-04-20T13:05:57.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Óptimo vinho,2021-05-04T22:52:03.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Very aromatic ,2016-06-23T13:07:44.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Vino suave y con sabor suave y agradable. ,2017-12-25T03:19:55.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0, Great find. ,2019-04-13T17:43:25.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Adoré!!!!!,2018-09-30T21:38:04.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Muito bom , recomendo.",2019-04-08T13:20:20.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Luv It!,2018-10-05T23:28:07.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,👍👍👍👍🍷🍷🍷🍷Lisboa,2019-03-08T02:18:09.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Bom,2021-07-19T21:49:44.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Ein sehr fruchtiger Roter, Aromen von schwarzen Kirschen, dabei sehr weich mit bitteren Noten, etwa Mandeln und Leder. 
Für mich gehört Carm zu den gehobenen Adressen für Tafelweine im Douro.",2017-05-31T11:58:48.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Muito bom!,2018-12-26T13:52:11.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Carnaval na Riviera ,2019-03-03T00:44:37.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Intenso e com paladar muito rico- frutoso, notas de madeira muito boas. Precisa de respirar, o tempo no copo melhora a sua qualidade",2016-12-28T01:14:33.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Ótimo ,2018-02-17T20:20:01.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Douro intenso, frutas negras e carvalho no sabor, álcool pronunciado. ",2020-12-20T01:00:26.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,3.5,"Um branco citrico e mineral, fresco e límpido na taça. Achei-o algo normal e esperava melhor, no entanto é um branco bastante fiável ",2019-08-26T20:32:16.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,3.8,"Rubi médio, frutas pretas maduras, especiarias, baunilha e tabaco. Corpo médio, taninos redondos, equilibrado. Ótimo. Degustado na WW Experience",2022-09-01T03:30:14.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Muita fruta e frescor maravilhoso,  adorei  ( despretensioso) e combina com várias  comidas",2018-07-31T01:36:46.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Vinho encorpado. Cor ameixa escura. Bouquet frutado e bem presente. Ótimo vinho.,2021-10-02T23:14:31.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Suave, seco mas muito agradável e final longo",2019-05-04T00:27:27.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Douro para variar, uma boa surpresa. Sabor intenso.",2019-06-24T22:58:05.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.5,"Aroma de maracujá, pouca acidez e muito refrescante. ",2021-12-19T23:47:57.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Combinou bem com o linguado apesar de ser tinto !,2019-10-17T16:42:06.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Ótimo português! Aroma de frutos silvestres, estruturado, encorpado, taninos médios.",2019-08-17T23:31:42.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Дать дышать, но не давать нагреваться. 15 мин и можно стартовать)",2019-08-25T13:05:53.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.5,"Excelente vinho branco, com notas de Alperce, pimenta e um final muito persistente.",2021-10-09T21:32:09.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Branco das castas rabigato, larinho e viosinho. Cor amarela, aromas mineral é um vinho muito frutado. Na boca é rico com notas a cítricas.",2018-03-27T15:10:39.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Heerlijk in een Portugese Adega. Smiddags op een natte woensdag. Fijne zachte afdronk.,2019-11-06T13:31:18.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"3.8 Já tinha provado outra colheita, e não gostei tanto. ",2019-11-12T19:17:29.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Vinho muito frutado e com final longo e prolongado. ,2017-10-15T12:43:46.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Intenso! Madeirado! Evoluiu muito bem depois de uma descansada, um buquê bom e um belo final ",2021-05-19T18:22:51.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Bom branco  Reserva da CARM,2017-08-16T18:17:06.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Maravilhosa bebida de Douro, encorpado é não ácido, bebendo em sua origem, Portugal :
",2019-12-01T20:46:09.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Bom vinho do douro. Ameixa, frutado!",2019-12-20T21:36:25.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Ótimo Douro! Macio e untuoso! Casou com pizza! ,2021-04-25T15:01:16.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Um belo Douro 🇵🇹🍷,2019-12-25T13:23:51.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Muito bom!! Acompanhou o borrego de natal.,2019-12-25T14:00:06.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Um bom vinho. Com um corpo leve e suave, mas boa intensidade e prolongamento na boca.",2019-12-29T09:01:32.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Bom vinho Blend Douro. Teor alcoólico de 14%. Agradável e macio na boca. 26 Euros,2019-12-30T19:48:29.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,3.5,Noten von Cassis und Süssholz mit Aromen von Brombeere und Holz und herb kräftigem Abgang. Sehr gut zu kurz gebratenem Rindfleisch mit Pilzrisotto. ,2021-09-25T03:38:53.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Fruta negra 
Amadeirado 
Especiarias 
Vinho intenso ",2020-02-04T21:40:44.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Está super afinado, elegante e suave. Muito prazeroso num perfil típico do Douro ",2020-04-04T12:50:05.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Muito bom vinho! ,2020-06-25T12:09:18.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Vermelho opaco, de grande intensidade encorpado, fresco, frutado e com final longo!
Gostei 👍 ",2021-01-17T19:27:28.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.5,"Superb! Echilibrat, tanini si acod la locul lor... sa vad altii cu pretentii cand vor face un asemenea vin la acest nivel de pret! ",2020-07-30T19:28:57.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,17/20 - excelente relação qualidade/ preço. Fruta viva e pura. ,2021-10-19T20:47:55.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Corpo e leveza, na medida certa. Ameixa, especiarias, baunilha. Muito interessante.",2020-09-23T00:31:30.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,Contém derivados de peixe🤔,2020-11-05T01:51:00.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Robusto, típico vinho do douro.",2021-01-14T22:18:51.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Schöner, typischer Duoro. Dicht, intensiv, Dunkel. Etwas Marmelade, leichte Würze. ",2021-01-04T21:43:58.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.3,Gran calidad precio. ,2022-07-10T22:51:23.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"No Laurentina em Lisboa !
Maravilhoso com bacalhau na  nata ",2019-10-11T21:07:17.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,3.5,"Bom, embora esperasse mais. Picante e de equilibrada acidez mas final curto e aromático também. Melhora com pratos de peixe mais gordos.",2021-03-21T14:46:52.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0," Vino fresco y elegante, con notas de frutos silvestres. Buen equilibrio. En boca es suave y de final largo. ",2019-05-05T21:13:27.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,4.0,"Rubi com profundos aromas de frutos negros amora ameixas e cassis, pimentas erva-doce, bergamota e terroso! 92 pts facil",2019-03-31T03:18:11.000Z,CARM,Douro Tinto 2018,4.1,1807
2018,1151644,3.5,"3,75. We love CARM as a producer and this does not fail at a below 15 Euros range. Complex white with good minerality  and a touch of green lemony feel. Good white ",2018-07-14T22:33:45.000Z,CARM,Douro Tinto 2018,4.1,1807
